num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2024S003552;30/01/2024;23:45:00;CALL. ARCOS, 6;6;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;445328;4480972;N;
2024S003552;30/01/2024;23:45:00;CALL. ARCOS, 6;6;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;445328;4480972;N;
2024S003554;30/01/2024;22:55:00;CALL. TUTOR / CALL. LUISA FERNANDA;8;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439401;4475344;N;
2024S003554;30/01/2024;22:55:00;CALL. TUTOR / CALL. LUISA FERNANDA;8;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;439401;4475344;N;
2024S003554;30/01/2024;22:55:00;CALL. TUTOR / CALL. LUISA FERNANDA;8;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;439401;4475344;N;
2024S003555;31/01/2024;0:50:00;CALL. PRINCESA, 7;7;9;MONCLOA-ARAVACA;Caída;Despejado;VMU eléctrico;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439559;4475221;N;
2024S003562;31/01/2024;8:33:00;CALL. JAIME EL CONQUISTADOR / CALL. TORRES MIRANDA;5;2;ARGANZUELA;Atropello a persona;Despejado;Motocicleta > 125cc;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;440768;4472161;N;
2024S003562;31/01/2024;8:33:00;CALL. JAIME EL CONQUISTADOR / CALL. TORRES MIRANDA;5;2;ARGANZUELA;Atropello a persona;Despejado;Motocicleta > 125cc;Peatón;De 60 a 64 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440768;4472161;N;
2024S003563;31/01/2024;8:15:00;CALL. GENERAL RICARDOS / CALL. MANUEL LAMELA;171;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;437659;4470933;N;
2024S003563;31/01/2024;8:15:00;CALL. GENERAL RICARDOS / CALL. MANUEL LAMELA;171;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;437659;4470933;N;
2024S003566;31/01/2024;9:20:00;CALL. JUAN HURTADO DE MENDOZA / CALL. DOCTOR FLEMING;9;5;CHAMARTÍN;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441676;4479097;N;
2024S003566;31/01/2024;9:20:00;CALL. JUAN HURTADO DE MENDOZA / CALL. DOCTOR FLEMING;9;5;CHAMARTÍN;Caída;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;441676;4479097;N;
2024S003567;31/01/2024;9:30:00;CALL. PEÑUELAS / CALL. CARVAJALES;53;2;ARGANZUELA;Colisión lateral;Nublado;Motocicleta > 125cc;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440448;4472394;N;
2024S003567;31/01/2024;9:30:00;CALL. PEÑUELAS / CALL. CARVAJALES;53;2;ARGANZUELA;Colisión lateral;Nublado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;440448;4472394;N;
2024S003567;31/01/2024;9:30:00;CALL. PEÑUELAS / CALL. CARVAJALES;53;2;ARGANZUELA;Colisión lateral;Nublado;Turismo;Pasajero;De 65 a 69 años;Mujer;14;Sin asistencia sanitaria;440448;4472394;N;
2024S003568;31/01/2024;9:00:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE / CALL. ORENSE;65;6;TETUÁN;Otro;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Mujer;1;Atención en urgencias sin posterior ingreso;441037;4477552;N;
2024S003568;31/01/2024;9:00:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE / CALL. ORENSE;65;6;TETUÁN;Otro;Despejado;Todo terreno;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441037;4477552;N;
2024S003569;31/01/2024;7:28:00;CALL. INMACULADA CONCEPCION / CALL. EDUARDO MARQUINA;19;11;CARABANCHEL;Atropello a persona;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439559;4471637;N;
2024S003569;31/01/2024;7:28:00;CALL. INMACULADA CONCEPCION / CALL. EDUARDO MARQUINA;19;11;CARABANCHEL;Atropello a persona;Despejado;Turismo;Peatón;De 18 a 20 años;Mujer;2;Ingreso inferior o igual a 24 horas;439559;4471637;N;
2024S003570;30/01/2024;12:35:00;CALL. ARTEMISA / AUTOV. M-11;0;21;BARAJAS;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;450083;4479972;N;
2024S003571;31/01/2024;8:50:00;CALL. FRANCISCO UMBRAL / CALL. VIA DE DUBLIN;61;16;HORTALEZA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;3;Ingreso superior a 24 horas;447091;4480293;N;
2024S003571;31/01/2024;8:50:00;CALL. FRANCISCO UMBRAL / CALL. VIA DE DUBLIN;61;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;447091;4480293;N;
2024S003572;31/01/2024;8:22:00;AVDA. OROVILLA / CALL. UNANIMIDAD;39;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441442;4468086;N;
2024S003572;31/01/2024;8:22:00;AVDA. OROVILLA / CALL. UNANIMIDAD;39;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Pasajero;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441442;4468086;N;
2024S003572;31/01/2024;8:22:00;AVDA. OROVILLA / CALL. UNANIMIDAD;39;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;441442;4468086;N;
2024S003574;31/01/2024;9:40:00;CALL. VALLE DE MENA / Villamil;5;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Tractocamión;Conductor;De 35 a 39 años;Hombre;;;439428;4480116;N;
2024S003574;31/01/2024;9:40:00;CALL. VALLE DE MENA / Villamil;5;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;;;439428;4480116;N;
2024S003575;30/01/2024;14:35:00;AUTOV. M-30, 05RC16;05RC16;4;SALAMANCA;Solo salida de la vía;Despejado;Furgoneta;Conductor;De 45 a 49 años;Hombre;;;444034;4476563;N;
2024S003576;31/01/2024;11:40:00;AVDA. ALBUFERA, 47;47;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Autobús;Conductor;De 45 a 49 años;Hombre;;;443547;4471950;N;
2024S003576;31/01/2024;11:40:00;AVDA. ALBUFERA, 47;47;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Furgoneta;Conductor;De 35 a 39 años;Hombre;;;443547;4471950;N;
2024S003577;31/01/2024;9:50:00;CALL. SERRANO GALVACHE, 42;42;15;CIUDAD LINEAL;Atropello a persona;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;442998;4480703;N;
2024S003577;31/01/2024;9:50:00;CALL. SERRANO GALVACHE, 42;42;15;CIUDAD LINEAL;Atropello a persona;Despejado;Turismo;Peatón;De 50 a 54 años;Mujer;2;Ingreso inferior o igual a 24 horas;442998;4480703;N;
2024S003578;31/01/2024;9:05:00;CALL. PRINCIPE DE VERGARA / CALL. FRANCISCO SILVELA;109;5;CHAMARTÍN;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;442407;4476736;N;
2024S003578;31/01/2024;9:05:00;CALL. PRINCIPE DE VERGARA / CALL. FRANCISCO SILVELA;109;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;442407;4476736;N;
2024S003579;31/01/2024;11:40:00;CALL. MAR DE OMAN, 20;20;16;HORTALEZA;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;;;445717;4480572;;
2024S003580;31/01/2024;12:15:00;CALL. OCA, 23;23;11;CARABANCHEL;Colisión lateral;Nublado;Turismo;Conductor;De 65 a 69 años;Mujer;14;Sin asistencia sanitaria;437623;4471283;N;
2024S003580;31/01/2024;12:15:00;CALL. OCA, 23;23;11;CARABANCHEL;Colisión lateral;Nublado;VMU eléctrico;Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;437623;4471283;N;
2024S003581;31/01/2024;12:15:00;CALL. FRANCISCO UMBRAL / CALL. VIA DE DUBLIN;2;21;BARAJAS;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;447090;4480295;N;
2024S003581;31/01/2024;12:15:00;CALL. FRANCISCO UMBRAL / CALL. VIA DE DUBLIN;2;21;BARAJAS;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;447090;4480295;N;
2024S003581;31/01/2024;12:15:00;CALL. FRANCISCO UMBRAL / CALL. VIA DE DUBLIN;2;21;BARAJAS;Colisión fronto-lateral;Nublado;Turismo;Pasajero;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;447090;4480295;N;
2024S003582;31/01/2024;9:35:00;CALL. JERONIMA LLORENTE / AVDA. DOCTOR FEDERICO RUBIO Y GALI;78;6;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439846;4478182;N;
2024S003582;31/01/2024;9:35:00;CALL. JERONIMA LLORENTE / AVDA. DOCTOR FEDERICO RUBIO Y GALI;78;6;TETUÁN;Colisión lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;439846;4478182;N;
2024S003583;31/01/2024;9:15:00;PASEO. CASTELLANA, 71;71;6;TETUÁN;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;De 35 a 39 años;Hombre;;;441341;4477530;N;
2024S003584;31/01/2024;13:40:00;CALL. DOCTOR ESQUERDO, 177;177;3;RETIRO;Colisión lateral;Despejado;Autobús;Conductor;De 50 a 54 años;Hombre;;;443100;4473008;N;
2024S003584;31/01/2024;13:40:00;CALL. DOCTOR ESQUERDO, 177;177;3;RETIRO;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;;;443100;4473008;N;
2024S003585;31/01/2024;13:50:00;CALL. MAJUELO / CALL. CEIBA;3;2;ARGANZUELA;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;Desconocido;Desconocido;;;440013;4472744;;
2024S003585;31/01/2024;13:50:00;CALL. MAJUELO / CALL. CEIBA;3;2;ARGANZUELA;Choque contra obstáculo fijo;Despejado;Camión rígido;Peatón;De 50 a 54 años;Hombre;;;440013;4472744;N;
2024S003587;31/01/2024;14:20:00;AUTOV. M-30, 09NC00;09NC00;3;RETIRO;Alcance;;Furgoneta;Conductor;De 55 a 59 años;Hombre;;;443539;4473138;N;
2024S003587;31/01/2024;14:20:00;AUTOV. M-30, 09NC00;09NC00;3;RETIRO;Alcance;;Turismo;Conductor;De 35 a 39 años;Hombre;;;443539;4473138;N;
2024S003588;31/01/2024;15:05:00;AUTOV. A-42 / AVDA. POBLADOS;+00500S;11;CARABANCHEL;Colisión lateral;Despejado;Furgoneta;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;438857;4469174;N;
2024S003588;31/01/2024;15:05:00;AUTOV. A-42 / AVDA. POBLADOS;+00500S;11;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;14;Sin asistencia sanitaria;438857;4469174;N;
2024S003589;30/01/2024;20:00:00;CALL. SAN MARCELINO, 1;1;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;;;436812;4471388;N;
2024S003589;30/01/2024;20:00:00;CALL. SAN MARCELINO, 1;1;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;;;436812;4471388;N;
2024S003589;30/01/2024;20:00:00;CALL. SAN MARCELINO, 1;1;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;;;436812;4471388;N;
2024S003590;31/01/2024;14:25:00;CALL. ILLESCAS / CALL. CAMARENA;80;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;435830;4471548;N;
2024S003591;31/01/2024;15:50:00;CALL. HERMOSILLA / CALL. GENERAL PARDIÑAS;75;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;De 30 a 34 años;Hombre;;;442452;4475272;N;
2024S003592;31/01/2024;15:35:00;CALL. MONASTERIOS DE SUSO Y YUSO, 34;34;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;;;440914;4483734;N;
2024S003592;31/01/2024;15:35:00;CALL. MONASTERIOS DE SUSO Y YUSO, 34;34;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;;;440914;4483734;N;
2024S003595;31/01/2024;15:40:00;CALL. ESTRELLA HADAR / CALL. EROS;6;2;ARGANZUELA;Colisión fronto-lateral;;Turismo;Conductor;De 40 a 44 años;Mujer;;;442272;4471688;N;
2024S003595;31/01/2024;15:40:00;CALL. ESTRELLA HADAR / CALL. EROS;6;2;ARGANZUELA;Colisión fronto-lateral;;Turismo;Conductor;De 65 a 69 años;Hombre;;;442272;4471688;N;
2024S003595;31/01/2024;15:40:00;CALL. ESTRELLA HADAR / CALL. EROS;6;2;ARGANZUELA;Colisión fronto-lateral;;Turismo;Pasajero;De 35 a 39 años;Mujer;;;442272;4471688;N;
2024S003595;31/01/2024;15:40:00;CALL. ESTRELLA HADAR / CALL. EROS;6;2;ARGANZUELA;Colisión fronto-lateral;;Turismo;Pasajero;Menor de 5 años;Mujer;;;442272;4471688;N;
2024S003599;31/01/2024;16:01:00;AVDA. GRAN VIA DEL ESTE, 4;4;19;VICÁLVARO;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;449451;4472665;N;
2024S003600;31/01/2024;16:55:00;CALL. OCAÑA / CALL. VALMOJADO;1;10;LATINA;Colisión lateral;;Turismo;Conductor;De 21 a 24 años;Mujer;;;435411;4470886;N;
2024S003600;31/01/2024;16:55:00;CALL. OCAÑA / CALL. VALMOJADO;1;10;LATINA;Colisión lateral;;Turismo;Conductor;De 35 a 39 años;Hombre;;;435411;4470886;N;
2024S003601;31/01/2024;16:00:00;AVDA. ANDALUCIA / AUTOV. M-40;1;12;USERA;Colisión fronto-lateral;Despejado;Autobús;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;441094;4468390;N;
2024S003601;31/01/2024;16:00:00;AVDA. ANDALUCIA / AUTOV. M-40;1;12;USERA;Colisión fronto-lateral;Despejado;Autobús;Pasajero;Más de 74 años;Mujer;1;Atención en urgencias sin posterior ingreso;441094;4468390;N;
2024S003601;31/01/2024;16:00:00;AVDA. ANDALUCIA / AUTOV. M-40;1;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;441094;4468390;N;
2024S003602;30/01/2024;19:40:00;CALL. CORRAL DE CANTOS / CALL. PALOMERAS;11;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;De 50 a 54 años;Hombre;;;443165;4471281;N;
2024S003603;31/01/2024;18:40:00;AVDA. ALFONSO XIII / CALL. CHILE;145;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Más de 74 años;Mujer;14;Sin asistencia sanitaria;442723;4479067;N;
2024S003603;31/01/2024;18:40:00;AVDA. ALFONSO XIII / CALL. CHILE;145;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 65 a 69 años;Mujer;;;442723;4479067;N;
2024S003604;31/01/2024;17:50:00;PASEO. EXTREMADURA, 298;298;10;LATINA;Caída;Despejado;Motocicleta > 125cc;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;435400;4472617;N;
2024S003605;31/01/2024;18:55:00;CALL. AZUCENAS / CALL. ORQUIDEAS;66;6;TETUÁN;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;;;440442;4479543;N;
2024S003605;31/01/2024;18:55:00;CALL. AZUCENAS / CALL. ORQUIDEAS;66;6;TETUÁN;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;;;440442;4479543;N;
2024S003606;31/01/2024;18:30:00;CALL. VALLE INCLAN / CALL. RAFAEL FINAT;1;10;LATINA;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;De 50 a 54 años;Hombre;;;434740;4470307;N;
2024S003606;31/01/2024;18:30:00;CALL. VALLE INCLAN / CALL. RAFAEL FINAT;1;10;LATINA;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;;;434740;4470307;N;
2024S003606;31/01/2024;18:30:00;CALL. VALLE INCLAN / CALL. RAFAEL FINAT;1;10;LATINA;Choque contra obstáculo fijo;Despejado;Tractocamión;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;434740;4470307;N;
2024S003606;31/01/2024;18:30:00;CALL. VALLE INCLAN / CALL. RAFAEL FINAT;1;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;434740;4470307;N;
2024S003606;31/01/2024;18:30:00;CALL. VALLE INCLAN / CALL. RAFAEL FINAT;1;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;434740;4470307;N;
2024S003606;31/01/2024;18:30:00;CALL. VALLE INCLAN / CALL. RAFAEL FINAT;1;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;434740;4470307;N;
2024S003606;31/01/2024;18:30:00;CALL. VALLE INCLAN / CALL. RAFAEL FINAT;1;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;434740;4470307;N;
2024S003606;31/01/2024;18:30:00;CALL. VALLE INCLAN / CALL. RAFAEL FINAT;1;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;434740;4470307;N;
2024S003606;31/01/2024;18:30:00;CALL. VALLE INCLAN / CALL. RAFAEL FINAT;1;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;434740;4470307;N;
2024S003608;31/01/2024;19:25:00;CALL. ALFONSO XII / CALL. CLAUDIO MOYANO;3;3;RETIRO;Colisión fronto-lateral;;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;;;441559;4473448;N;
2024S003608;31/01/2024;19:25:00;CALL. ALFONSO XII / CALL. CLAUDIO MOYANO;3;3;RETIRO;Colisión fronto-lateral;;Turismo;Conductor;De 50 a 54 años;Mujer;;;441559;4473448;N;
2024S003610;31/01/2024;18:15:00;CALL. ALCALA / CALL. CARTAGO;638;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;;;448389;4477764;N;
2024S003610;31/01/2024;18:15:00;CALL. ALCALA / CALL. CARTAGO;638;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;;;448389;4477764;N;
2024S003611;31/01/2024;16:00:00;CALL. ESPIRITU SANTO / CALL. MADERA;12;1;CENTRO;Choque contra obstáculo fijo;;Autobús;Conductor;De 45 a 49 años;Hombre;;;440379;4475187;N;
2024S003612;31/01/2024;18:20:00;AEROP. TERMINAL T-4, 0;0;21;BARAJAS;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;449951;4481545;N;
2024S003612;31/01/2024;18:20:00;AEROP. TERMINAL T-4, 0;0;21;BARAJAS;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;449951;4481545;N;
2024S003613;31/01/2024;15:40:00;AUTOV. M-30, 03NC00;03NC00;5;CHAMARTÍN;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;443687;4478770;N;
2024S003613;31/01/2024;15:40:00;AUTOV. M-30, 03NC00;03NC00;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;443687;4478770;N;
2024S003614;31/01/2024;19:15:00;AVDA. CAMPUS SUR, 3;3;13;PUENTE DE VALLECAS;Alcance;Despejado;Camión rígido;Conductor;Desconocido;Desconocido;;;446668;4470989;;
2024S003614;31/01/2024;19:15:00;AVDA. CAMPUS SUR, 3;3;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;;;446668;4470989;N;
2024S003614;31/01/2024;19:15:00;AVDA. CAMPUS SUR, 3;3;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;;;446668;4470989;N;
2024S003614;31/01/2024;19:15:00;AVDA. CAMPUS SUR, 3;3;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;446668;4470989;N;
2024S003614;31/01/2024;19:15:00;AVDA. CAMPUS SUR, 3;3;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;446668;4470989;N;
2024S003614;31/01/2024;19:15:00;AVDA. CAMPUS SUR, 3;3;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;446668;4470989;N;
2024S003615;31/01/2024;19:40:00;AVDA. MENENDEZ PELAYO, 81;81;3;RETIRO;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442496;4473403;N;
2024S003615;31/01/2024;19:40:00;AVDA. MENENDEZ PELAYO, 81;81;3;RETIRO;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;442496;4473403;N;
2024S003616;31/01/2024;20:25:00;PASEO. CASTELLANA / CALL. MARIA DE MOLINA;70;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441421;4476637;N;
2024S003616;31/01/2024;20:25:00;PASEO. CASTELLANA / CALL. MARIA DE MOLINA;70;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;441421;4476637;N;
2024S003616;31/01/2024;20:25:00;PASEO. CASTELLANA / CALL. MARIA DE MOLINA;70;5;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441421;4476637;N;
2024S003616;31/01/2024;20:25:00;PASEO. CASTELLANA / CALL. MARIA DE MOLINA;70;5;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;441421;4476637;N;
2024S003616;31/01/2024;20:25:00;PASEO. CASTELLANA / CALL. MARIA DE MOLINA;70;5;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;441421;4476637;N;
2024S003617;31/01/2024;19:45:00;CALL. LUISA FERNANDA / CALL. TUTOR;5;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;439401;4475341;N;
2024S003617;31/01/2024;19:45:00;CALL. LUISA FERNANDA / CALL. TUTOR;5;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Más de 74 años;Hombre;14;Sin asistencia sanitaria;439401;4475341;N;
2024S003617;31/01/2024;19:45:00;CALL. LUISA FERNANDA / CALL. TUTOR;5;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;Más de 74 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439401;4475341;N;
2024S003619;31/01/2024;20:00:00;CALL. FRANCISCO SILVELA, 62;62;4;SALAMANCA;Alcance;Despejado;Furgoneta;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;442738;4476291;N;
2024S003619;31/01/2024;20:00:00;CALL. FRANCISCO SILVELA, 62;62;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442738;4476291;N;
2024S003620;31/01/2024;20:35:00;CALL. SUECIA, 58;58;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;;;448720;4475346;N;
2024S003620;31/01/2024;20:35:00;CALL. SUECIA, 58;58;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Motocicleta hasta 125cc;Pasajero;De 15 a 17 años;Mujer;;;448720;4475346;N;
2024S003620;31/01/2024;20:35:00;CALL. SUECIA, 58;58;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;;;448720;4475346;N;
2024S003620;31/01/2024;20:35:00;CALL. SUECIA, 58;58;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Turismo;Pasajero;De 10 a 14 años;Mujer;;;448720;4475346;N;
2024S003625;01/02/2024;0:30:00;PARKING T4 LLEGADAS MODULO D;0;21;BARAJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;449564;4482506;N;
2024S003626;31/01/2024;23:00:00;CALL. GRAN VIA / CALL. JACOMETREZO;41;1;CENTRO;Colisión fronto-lateral;Despejado;Autobús;Conductor;De 45 a 49 años;Hombre;;;440098;4474645;N;
2024S003626;31/01/2024;23:00:00;CALL. GRAN VIA / CALL. JACOMETREZO;41;1;CENTRO;Colisión fronto-lateral;Despejado;Autobús;Pasajero;De 65 a 69 años;Mujer;;;440098;4474645;N;
