ID-EVENTO,TITULO,PRECIO,GRATUITO,LARGA-DURACION,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,TITULO-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,NOMBRE-INSTALACION URI,ACCESIBILIDAD-INSTALACION,Dirección,DISTRITO-INSTALACION,DISTRITO-INSTALACION URI,BARRIO-INSTALACION,BARRIO-INSTALACION URI,CODIGO-POSTAL-INSTALACION,TIPO,AUDIENCIA
50068189,Germinal: Nosotras contamos 2025,Ver en página web,0,1,"L,M,X,J,V,S,D",,2025-10-11T00:00:00Z,2025-10-12T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=734a854b9b489910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,https://wikidata.org/entity/Q56427524,1,PLAZA LEGAZPI 8,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,ProgramacionDestacadaAgendaCultura,Todos los públicos
50042054,Gran concierto de navidad: Escolanía del Escorial,Más información en breve.,0,0,,,2025-12-14T00:00:00Z,2025-12-14T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ea50ad1e7919910VgnVCM200000f921e388RCRD,Gran concierto de Navidad: Escolanía del Escorial,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,https://wikidata.org/entity/Q56426930,"1,6",PLAZA COLON 4,Salamanca,https://wikidata.org/entity/Q1773521,Recoletos,https://wikidata.org/entity/Q3814551,28001,ProgramacionDestacadaAgendaCultura,Todos los públicos
50011921,Grupo Retablo,Ver en página web,1,0,,,2025-10-24T00:00:00Z,2025-10-24T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c7a844157f138910VgnVCM200000f921e388RCRD,Grupo Retablo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Casa de Vacas,https://wikidata.org/entity/Q108328073,1,PASEO COLOMBIA 1,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28009,RecitalesPresentacionesActosLiterarios,Todos los públicos
50057826,Ha nacido una bufona,Ver en página web,0,1,"L,M,X,J,V,S,D",,2025-11-15T00:00:00Z,2025-11-16T23:59:00Z,12:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a486e61294759910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=784d8c7c0f91f010VgnVCM1000000b205a0aRCRD,El Retiro Park,https://wikidata.org/entity/Q1131807,1,AVENIDA MÉXICO 4,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28009,CuentacuentosTiteresMarionetas,Familias
50071232,Hablamos de arte,Ver en página web,1,1,L,,2025-10-06T00:00:00Z,2025-10-27T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=13c5897bfe599910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal - Eugenio Trías. Casa de Fieras de El Retiro,https://wikidata.org/entity/Q85697904,"1,6",PASEO FERNÁN NÚÑEZ 24,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28009,ConferenciasColoquios,Todos los públicos
50066959,Hijo y Cuatro Estrellas,Ver en página web,1,0,,,2025-11-17T00:00:00Z,2025-11-17T23:59:00Z,18:30,Festival de cine.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=49ec9f2748c79910VgnVCM200000f921e388RCRD,El ojo cojo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Casa de Vacas,https://wikidata.org/entity/Q108328073,1,PASEO COLOMBIA 1,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28009,CineActividadesAudiovisuales,Todos los públicos
12808467,Historia del amor,Ver en página web,0,1,"X,J,V,S,D",,2025-10-01T00:00:00Z,2025-10-05T23:59:00Z,19:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff9a52a730d87910VgnVCM1000001d4a900aRCRD,Historia del amor,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=835295423e700910VgnVCM2000001f4a900aRCRD,Matadero Madrid,https://wikidata.org/entity/Q56427524,"1,6",PASEO CHOPERA 14,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,ProgramacionDestacadaAgendaCultura,Todos los públicos
50067053,Historia del rio manzanares,Ver en página web,1,0,,,2025-10-09T00:00:00Z,2025-10-09T23:59:00Z,19:00,"Por Luis Regino Mateo del Peral.  La historia del río Manzanares desde sus orígenes hasta la actualidad. Esplendor, decadencia y recuperación Madrid Río.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=900973a1faf79910VgnVCM200000f921e388RCRD,Actividades en el Centro Cultural Buenavista,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=068e598d1351c010VgnVCM1000000b205a0aRCRD,"Centro Cultural Buenavista, Madrid",https://wikidata.org/entity/Q47012449,"1,5,6",AVENIDA TOREROS 5,Salamanca,https://wikidata.org/entity/Q1773521,La Guindalera,https://wikidata.org/entity/Q3814559,28028,ConferenciasColoquios,Todos los públicos
50044986,Historias titiriteras,Ver en página web,1,1,"L,M,X,J,V,S,D",,2025-10-18T00:00:00Z,2025-10-19T23:59:00Z,12:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dbeed25214929910VgnVCM100000891ecb1aRCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=784d8c7c0f91f010VgnVCM1000000b205a0aRCRD,El Retiro Park,https://wikidata.org/entity/Q1131807,1,AVENIDA MÉXICO 4,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28009,CuentacuentosTiteresMarionetas,Niños
50044730,Homenaje a Francisco Nieva - Pelo de tormenta,Ver en página web,1,1,"M,X,J,V,S,D",,2025-10-01T00:00:00Z,2025-10-31T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b2ec502c88829910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,https://wikidata.org/entity/Q56426930,"1,6",PLAZA COLON 4,Salamanca,https://wikidata.org/entity/Q1773521,Recoletos,https://wikidata.org/entity/Q3814551,28001,ProgramacionDestacadaAgendaCultura,Todos los públicos
50023142,Hop! Un viaje por la historia del Price,Ver en página web,0,0,,,2025-12-21T00:00:00Z,2025-12-21T23:59:00Z,12:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b2b215d028bc8910VgnVCM100000891ecb1aRCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD,Circo Price,https://wikidata.org/entity/Q5121553,1,RONDA ATOCHA 35,Arganzuela,https://wikidata.org/entity/Q2000929,Palos de la Frontera,https://wikidata.org/entity/Q521009,28012,ProgramacionDestacadaAgendaCultura,Todos los públicos
50047349,Iberseries &amp; Platino Industria 2025,Ver en página web,0,1,"L,M,X,J,V,S,D",,2025-09-30T00:00:00Z,2025-10-03T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c8e3e9a275239910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,https://wikidata.org/entity/Q56427524,1,PLAZA LEGAZPI 8,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,ProgramacionDestacadaAgendaCultura,Todos los públicos
50056484,II Jornada de la Fundación Piel Sana de la AEDV,Ver en página web,1,0,,,2025-10-04T00:00:00Z,2025-10-04T23:59:00Z,11:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8729789f5f659910VgnVCM200000f921e388RCRD,II Jornada de la Fundación Piel Sana de la AEDV,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Casa de Vacas,https://wikidata.org/entity/Q108328073,1,PASEO COLOMBIA 1,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28009,CongresosJornadas,Todos los públicos
12519588,III Concurso bilingüe de Microrrelatos francés-español,Ver en página web,1,1,"L,M,X,J,V,S,D",,2025-10-01T00:00:00Z,2025-11-15T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=69b87f5e59bf1910VgnVCM2000001f4a900aRCRD,III Concurso bilingüe de Microrrelatos francés-español,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal Iván de Vargas,https://wikidata.org/entity/Q2886368,"1,6",CALLE SAN JUSTO 5,Centro,https://wikidata.org/entity/Q1763376,Palacio,https://wikidata.org/entity/Q2136510,28005,ConcursosCertamenes,Todos los públicos
50064248,Inspira_DOS. Ficción sonora,Ver en página web,0,1,X,,2025-10-22T00:00:00Z,2026-01-28T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1adb767052179910VgnVCM200000f921e388RCRD,Inspira_DOS,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,https://wikidata.org/entity/Q56427524,1,PLAZA LEGAZPI 8,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,CursosTalleres,Todos los públicos
50064247,Inspira_DOS.Club literario,Ver en página web,0,1,"M,D",,2025-10-21T00:00:00Z,2026-01-27T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bbda767052179910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,https://wikidata.org/entity/Q56427524,1,PLAZA LEGAZPI 8,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,CursosTalleres,Todos los públicos
50064205,Inspira_DOS: El cine es nuestro,Gratuito con inscripción previa,0,1,V,,2025-10-24T00:00:00Z,2026-01-30T23:59:00Z,,"Exploraremos cómo las películas cuentan historias, transmiten emociones y abren preguntas sobre el mundo que habitamos.A través de un enfoque práctico y participativo, veremos fragmentos de cine clásico y contemporáneo, debatiremos sobre ellos y realizaremos dinámicas creativas que nos permitirán acercarnos a las herramientas básicas del lenguaje audiovisual: encuadres, movimientos de cámara, sonido, montaje y narración visual. El objetivo es que cada participante pueda encontrar su propia mirada, entendiendo el cine no solo como entretenimiento, sino como una forma de pensar y comunicar ideas. Juntos reflexionaremos sobre cómo el séptimo arte puede ser una herramienta poderosa para construir nuestra voz en el mundo. Las etapas son: &amp;gt; Miro y analizo &amp;gt; Reflexiono y opino &amp;gt; Juego con el lenguaje audiovisual &amp;gt; Creo y comparto mi propia pieza &amp;gt; Disfruto la proyección final en grupo Imparte: Yago Torres (ECAM). Público: jóvenes de 13 a 19 años.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e2f740f51179910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,https://wikidata.org/entity/Q56427524,1,PLAZA LEGAZPI 8,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,ProgramacionDestacadaAgendaCultura,Todos los públicos
50064203,Inspira_DOS: Universo Cómic,Gratuito con inscripción previa,0,1,J,,2025-10-23T00:00:00Z,2026-01-29T23:59:00Z,,"Aquí no necesitas ser un crack del dibujo ni haber practicado antes: lo importante es que tengas ganas de inventar, contar historias y dejar volar tu creatividad. El objetivo es que descubras cómo funciona el mundo del cómic desde dentro, paso a paso, mientras te diviertes y vas encontrando tu propio estilo. Descripción: En este curso aprenderás todo lo necesario para crear tus propias historias en formato cómic: personajes, guión, expresiones, movimiento, diseño de viñetas? ¡todo! Más allá de la técnica, lo que buscamos es que disfrutes creando y que uses la imaginación como tu mejor herramienta. Durante las 10 sesiones iremos subiendo de nivel poco a poco. Empezaremos por bocetos sencillos, luego inventaremos personajes, aprenderemos a darles vida con movimiento y expresiones y terminarás creando tu propio cómic completo. Al final tendrás en tus manos una historia hecha por ti, lista para compartir. Objetivos principales: &amp;gt; Estimular la creatividad y la observación del entorno &amp;gt; Ofrecer una alternativa más accesible y divertida que el dibujo académico &amp;gt; Fomentar la libertad expresiva. Sin juicios ni calificaciones, valorando todos los estilos &amp;gt; Promover el dibujo como una forma de recreación (disfrute) y re-creación (expresión personal) &amp;gt; Acercar a los niños al arte, la literatura y el pensamiento reflexivo &amp;gt; Fomentar una actividad cultural y saludable, alejada de las pantallas y centrada en la expresión personal &amp;gt; Usar materiales económicos y accesibles &amp;gt; Reforzar la educación plástica y complementarse con otras materias escolares ya que el cómic permite abordar cualquier tema.  Imparte: Óscar Gordon. Público: jóvenes de 13 a 19 años.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=820f740f51179910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,https://wikidata.org/entity/Q56427524,1,PLAZA LEGAZPI 8,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,RecitalesPresentacionesActosLiterarios,Todos los públicos
50009802,Instante eterno en el jardín,Ver en página web,1,1,"M,X,J,V,S,D",,2025-07-10T00:00:00Z,2025-11-16T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=91eeb48e82c18910VgnVCM100000891ecb1aRCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,CentroCentro,https://wikidata.org/entity/Q56426764,1,PLAZA CIBELES 1,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28014,ActividadesCalleArteUrbano,Todos los públicos
50067726,Iñaki Salvador,Ver en página web,0,0,,,2025-11-07T00:00:00Z,2025-11-07T23:59:00Z,11:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a6b4ebee9089910VgnVCM100000891ecb1aRCRD,Iñaki Salvador,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,CentroCentro,https://wikidata.org/entity/Q56426764,1,PLAZA CIBELES 1,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28014,ProgramacionDestacadaAgendaCultura,Todos los públicos
12816545,Jack el Destripador,10 euros,0,1,"J,V,S,D",,2025-10-23T00:00:00Z,2025-11-09T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8d019517495c7910VgnVCM1000001d4a900aRCRD,Jack el Destripador,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD,Teatro Español,https://wikidata.org/entity/Q3891573,"1,6",CALLE PRINCIPE 25,Centro,https://wikidata.org/entity/Q1763376,Cortes,https://wikidata.org/entity/Q2535637,28012,TeatroPerformance,Todos los públicos
50070366,Jardines del Campo del Moro,Ver en página web,1,0,,,2025-11-20T00:00:00Z,2025-11-20T23:59:00Z,10:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb472a23ab499910VgnVCM100000891ecb1aRCRD,Jardines del Campo del Moro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bb3a34c0e2c5f010VgnVCM2000000c205a0aRCRD,Campo del Moro,https://wikidata.org/entity/Q1070622,1,PASEO VIRGEN DEL PUERTO 1,Centro,https://wikidata.org/entity/Q1763376,Palacio,https://wikidata.org/entity/Q2136510,28011,ExcursionesItinerariosVisitas,Todos los públicos
50073292,Johnny cogió su fusil,Ver en página web,1,0,,,2025-10-13T00:00:00Z,2025-10-13T23:59:00Z,17:00,"Temática: cuando la muerte nos enseña a vivir.  Presentación: Mª Jesús Pascual, Instituto de Ética Clínica Francisco Vallés.  Introducción: Antonio Blanco, Socidad Española de Medicina Interna.  Proyección de la película.   Coloquio: Xabier Azkoitia, Servicio de Atención Espiritual del Centro San Camilo y Fernando Marín, Asociación Derecho a Morir Dignamente.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=85f654e0f8a99910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Casa de Vacas,https://wikidata.org/entity/Q108328073,1,PASEO COLOMBIA 1,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28009,CineActividadesAudiovisuales,Todos los públicos
50039885,Jornadas gratuitas. Ritmos latinos y bailes americanos (nivel medio),Ver en página web,1,1,V,,2025-10-03T00:00:00Z,2026-06-26T23:59:00Z,,Viernes de octubre a junio. Tres grupos:  18:15 a 19:15 horas 19:15 a 20:15 horas 20:15 a 21:15 horas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a96deffa2c319910VgnVCM200000f921e388RCRD,Actividades en el Centro Cultural Antonio Machado,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Antonio Machado,https://wikidata.org/entity/Q110749182,1,CALLE SAN ROMAN DEL VALLE 8,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Arcos,https://wikidata.org/entity/Q9627876,28037,DanzaBaile,Todos los públicos
50067887,Jose Manuel Belmonte,Ver en página web,1,1,"L,M,X,J,V,S,D",,2025-10-03T00:00:00Z,2025-10-26T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=feae03a5bc089910VgnVCM100000891ecb1aRCRD,Vida y sueño Alamá,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Casa de Vacas,https://wikidata.org/entity/Q108328073,1,PASEO COLOMBIA 1,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28009,Exposiciones,Todos los públicos
50004119,Jóvenes animadores,Ver en página web,0,0,,,2025-11-08T00:00:00Z,2025-11-08T23:59:00Z,18:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7d0745e4348f7910VgnVCM200000f921e388RCRD,Jóvenes animadores,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eee15d21d5ee310VgnVCM2000000c205a0aRCRD,Casa del Lector,https://wikidata.org/entity/Q5755511,3,PASEO CHOPERA 14,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,ProgramacionDestacadaAgendaCultura,Familias
50068028,Joyas que conectaban mundos: la vida social de los anillos medievales,Ver en página web,1,0,,,2025-10-02T00:00:00Z,2025-10-02T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb65eaa9f4189910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal - Eugenio Trías. Casa de Fieras de El Retiro,https://wikidata.org/entity/Q85697904,"1,6",PASEO FERNÁN NÚÑEZ 24,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28009,ConferenciasColoquios,Todos los públicos
50002537,Juan Carlos Avecilla,Desde 18 euros,0,1,"X,J",,2025-10-22T00:00:00Z,2025-10-23T23:59:00Z,20:00,"Desde el sonido del primer grito al nacer, hasta la exhalación del último suspiro: el sonido de la muerte, toda nuestra existencia está marcada por el retumbar de vibraciones y matices acústicos. Una sucesión de voces solistas, naturales y artificiales, que cantan, silban, reclaman, pitan y se comunican cada día, sin una intención concreta ni el deseo de deleitar a un tercero. Un concierto frío y ajeno a nosotros. Una obra de arte sin artistas. Desde el sonido del agua que imita el útero materno y nos acompaña durante nueve meses como un hilo musical, hasta el sonido abrupto de un manantial que brota desde el interior de las rocas y saca con fuerza lo que durante años ha ido acumulando en su interior. Así suena Pasaje. Un rango de frecuencias que, interpretadas únicamente con la voz de dos cantaoras y los sonidos terrenales de la percusión más tradicional, crearán todo un universo acústico. Tan sencillo y tan complejo como la atmósfera sonora creada por la naturaleza. *Música en directo  *Recomendada para todos los públicos Espectáculo incluido en los Abonos Descubre danza  ,  Flamenco  y  Nuevos creadores .",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a889920fbdee7910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b09c47ca9572910VgnVCM1000001d4a900aRCRD,Matadero Madrid,https://wikidata.org/entity/Q56427524,1,PASEO CHOPERA 14,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,DanzaBaile,Todos los públicos
12675356,Kiokio Solo - Fuencarral,Ver en página web,1,0,,,2025-10-24T00:00:00Z,2025-10-24T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=107a8dca45bb4910VgnVCM1000001d4a900aRCRD,Kiokio Solo en Fuencarral - El Pardo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=09691e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural La Vaguada,https://wikidata.org/entity/Q24707669,1,AVENIDA MONFORTE DE LEMOS 38,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,El Pilar,https://wikidata.org/entity/Q3773964,28029,ciudad y distritos,Todos los públicos
